project,vuln_id,source,severity,cvssV3,description
Node_js-Node_js.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Node_js-Node_js.cdx,CVE-2025-15284,NVD,MEDIUM,3.7,"Improper Input Validation vulnerability in qs (parse modules) allows HTTP DoS.This issue affects qs: < 6.14.1.


Summary

The arrayLimit option in qs did not enforce limits for bracket notation (a[]=1"
Node_js-Node_js.cdx,CVE-2026-2391,NVD,MEDIUM,7.5,"### Summary
The `arrayLimit` option in qs does not enforce limits for comma-separated values when `comma: true` is enabled, allowing attackers to cause denial-of-service via memory exhaustion. This is"
Node_js-Node_js.cdx,CVE-2025-50181,NVD,MEDIUM,6.1,"urllib3 is a user-friendly HTTP client library for Python. Prior to 2.5.0, it is possible to disable redirects for all requests by instantiating a PoolManager and specifying retries in a way that disa"
Node_js-Node_js.cdx,CVE-2025-50182,NVD,MEDIUM,6.1,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 2.2.0 and prior to 2.5.0, urllib3 does not control redirects in browsers and Node.js. urllib3 supports being used in a Py"
Node_js-Node_js.cdx,CVE-2025-66471,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.0 and prior to 2.6.0, the Streaming API improperly handles highly compressed data. urllib3's streaming API is designed "
Node_js-Node_js.cdx,CVE-2026-21441,NVD,HIGH,7.5,"urllib3 is an HTTP client library for Python. urllib3's streaming API is designed for the efficient handling of large HTTP responses by reading the content in chunks, rather than loading the entire re"
Node_js-Node_js.cdx,CVE-2025-66418,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.24 and prior to 2.6.0, the number of links in the decompression chain was unbounded allowing a malicious server to inse"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-26209,NVD,HIGH,7.5,cbor2 provides encoding and decoding for the Concise Binary Object Representation (CBOR) serialization format. Versions prior to 5.9.0 are vulnerable to a Denial of Service (DoS) attack caused by unco
Odoo-Odoo_Website_Builder.cdx,CVE-2025-68131,NVD,MEDIUM,7.5,"cbor2 provides encoding and decoding for the Concise Binary Object Representation (CBOR) serialization format. Starting in version 3.0.0 and prior to version 5.8.0, whhen a CBORDecoder instance is reu"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-64076,NVD,HIGH,7.5,Multiple vulnerabilities exist in cbor2 through version 5.7.0 in the decode_definite_long_string() function of the C extension decoder (source/decoder.c): (1) Integer Underflow Leading to Out-of-Bound
Odoo-Odoo_Website_Builder.cdx,CVE-2026-26209,NVD,HIGH,7.5,cbor2 provides encoding and decoding for the Concise Binary Object Representation (CBOR) serialization format. Versions prior to 5.9.0 are vulnerable to a Denial of Service (DoS) attack caused by unco
Odoo-Odoo_Website_Builder.cdx,CVE-2025-68131,NVD,MEDIUM,7.5,"cbor2 provides encoding and decoding for the Concise Binary Object Representation (CBOR) serialization format. Starting in version 3.0.0 and prior to version 5.8.0, whhen a CBORDecoder instance is reu"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-64076,NVD,HIGH,7.5,Multiple vulnerabilities exist in cbor2 through version 5.7.0 in the decode_definite_long_string() function of the C extension decoder (source/decoder.c): (1) Integer Underflow Leading to Out-of-Bound
Odoo-Odoo_Website_Builder.cdx,CVE-2026-26209,NVD,HIGH,7.5,cbor2 provides encoding and decoding for the Concise Binary Object Representation (CBOR) serialization format. Versions prior to 5.9.0 are vulnerable to a Denial of Service (DoS) attack caused by unco
Odoo-Odoo_Website_Builder.cdx,CVE-2025-68131,NVD,MEDIUM,7.5,"cbor2 provides encoding and decoding for the Concise Binary Object Representation (CBOR) serialization format. Starting in version 3.0.0 and prior to version 5.8.0, whhen a CBORDecoder instance is reu"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-64076,NVD,HIGH,7.5,Multiple vulnerabilities exist in cbor2 through version 5.7.0 in the decode_definite_long_string() function of the C extension decoder (source/decoder.c): (1) Integer Underflow Leading to Out-of-Bound
Odoo-Odoo_Website_Builder.cdx,CVE-2026-26007,NVD,HIGH,6.5,"cryptography is a package designed to expose cryptographic primitives and recipes to Python developers. Prior to 46.0.5, the public_key_from_numbers (or EllipticCurvePublicNumbers.public_key()), Ellip"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-26007,NVD,HIGH,6.5,"cryptography is a package designed to expose cryptographic primitives and recipes to Python developers. Prior to 46.0.5, the public_key_from_numbers (or EllipticCurvePublicNumbers.public_key()), Ellip"
Odoo-Odoo_Website_Builder.cdx,CVE-2023-23931,NVD,MEDIUM,6.5,cryptography is a package designed to expose cryptographic primitives and recipes to Python developers. In affected versions `Cipher.update_into` would accept Python objects which implement the buffer
Odoo-Odoo_Website_Builder.cdx,CVE-2023-50782,NVD,HIGH,7.5,"A flaw was found in the python-cryptography package. This issue may allow a remote attacker to decrypt captured messages in TLS servers that use RSA key exchanges, which may lead to exposure of confid"
Odoo-Odoo_Website_Builder.cdx,CVE-2023-49083,NVD,HIGH,7.5,cryptography is a package designed to expose cryptographic primitives and recipes to Python developers. Calling `load_pem_pkcs7_certificates` or `load_der_pkcs7_certificates` could lead to a NULL-poin
Odoo-Odoo_Website_Builder.cdx,CVE-2022-2309,NVD,HIGH,7.5,NULL Pointer Dereference allows attackers to cause a denial of service (or application crash). This only applies when lxml is used together with libxml2 2.9.10 through 2.9.14. libxml2 2.9.9 and earlie
Odoo-Odoo_Website_Builder.cdx,CVE-2026-24688,NVD,MEDIUM,4.3,pypdf is a free and open-source pure-python PDF library. An attacker who uses an infinite loop vulnerability that is present in versions prior to 6.6.2 can craft a PDF which leads to an infinite loop.
Odoo-Odoo_Website_Builder.cdx,CVE-2026-22690,NVD,LOW,5.3,"pypdf is a free and open-source pure-python PDF library. Prior to version 6.6.0, pypdf has possible long runtimes for missing /Root object with large /Size values. An attacker who uses this vulnerabil"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-22691,NVD,LOW,5.3,"pypdf is a free and open-source pure-python PDF library. Prior to version 6.6.0, pypdf has possible long runtimes for malformed startxref. An attacker who uses this vulnerability can craft a PDF which"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-28351,NVD,MEDIUM,5.3,"pypdf is a free and open-source pure-python PDF library. Prior to version 6.7.4, an attacker who uses this vulnerability can craft a PDF which leads to large memory usage. This requires parsing the co"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-28804,NVD,MEDIUM,5.3,"pypdf is a free and open-source pure-python PDF library. Prior to version 6.7.5, an attacker who uses this vulnerability can craft a PDF which leads to long runtimes. This requires accessing a stream "
Odoo-Odoo_Website_Builder.cdx,CVE-2026-27026,NVD,MEDIUM,5.5,"pypdf is a free and open-source pure-python PDF library. Prior to 6.7.1, an attacker who uses this vulnerability can craft a PDF which leads to long runtimes. This requires a malformed /FlateDecode st"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-27025,NVD,MEDIUM,5.5,"pypdf is a free and open-source pure-python PDF library. Prior to 6.7.1, an attacker who uses this vulnerability can craft a PDF which leads to long runtimes and large memory consumption. This require"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-27024,NVD,MEDIUM,5.5,"pypdf is a free and open-source pure-python PDF library. Prior to 6.7.1, an attacker who uses this vulnerability can craft a PDF which leads to an infinite loop. This requires accessing the children o"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-31826,NVD,MEDIUM,5.5,"pypdf is a free and open-source pure-python PDF library. Prior to 6.8.0, an attacker who uses this vulnerability can craft a PDF which leads to large memory usage. This requires parsing a content stre"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-33123,NVD,MEDIUM,6.5,pypdf is a free and open-source pure-python PDF library. Versions prior to 6.9.1 allow an attacker to craft a malicious PDF which leads to long runtimes and/or large memory usage. Exploitation require
Odoo-Odoo_Website_Builder.cdx,CVE-2026-27628,NVD,LOW,7.5,"pypdf is a free and open-source pure-python PDF library. Prior to 6.7.2, an attacker who uses this vulnerability can craft a PDF which leads to an infinite loop. This requires reading the file. This h"
Odoo-Odoo_Website_Builder.cdx,CVE-2026-27888,NVD,MEDIUM,7.5,"pypdf is a free and open-source pure-python PDF library. Prior to 6.7.3, an attacker who uses this vulnerability can craft a PDF which leads to the RAM being exhausted. This requires accessing the `xf"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-55197,NVD,MEDIUM,7.5,"pypdf is a free and open-source pure-python PDF library. Prior to version 6.0.0, an attacker can craft a PDF which leads to the RAM being exhausted. This requires just reading the file if a series of "
Odoo-Odoo_Website_Builder.cdx,CVE-2025-62708,NVD,MEDIUM,7.5,"pypdf is a free and open-source pure-python PDF library. Prior to version 6.1.3, an attacker who uses this vulnerability can craft a PDF which leads to large memory usage. This requires parsing the co"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-62707,NVD,MEDIUM,7.5,"pypdf is a free and open-source pure-python PDF library. Prior to version 6.1.3, an attacker who uses this vulnerability can craft a PDF which leads to an infinite loop. This requires parsing the cont"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-61912,NVD,MEDIUM,5.3,"python-ldap is a lightweight directory access protocol (LDAP) client API for Python. In versions prior to 3.4.5, ldap.dn.escape_dn_chars() escapes \x00 incorrectly by emitting a backslash followed by "
Odoo-Odoo_Website_Builder.cdx,CVE-2025-61911,NVD,MEDIUM,6.5,"python-ldap is a lightweight directory access protocol (LDAP) client API for Python. In versions prior to 3.4.5, the sanitization method `ldap.filter.escape_filter_chars` can be tricked to skip escapi"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-61912,NVD,MEDIUM,5.3,"python-ldap is a lightweight directory access protocol (LDAP) client API for Python. In versions prior to 3.4.5, ldap.dn.escape_dn_chars() escapes \x00 incorrectly by emitting a backslash followed by "
Odoo-Odoo_Website_Builder.cdx,CVE-2025-61911,NVD,MEDIUM,6.5,"python-ldap is a lightweight directory access protocol (LDAP) client API for Python. In versions prior to 3.4.5, the sanitization method `ldap.filter.escape_filter_chars` can be tricked to skip escapi"
Odoo-Odoo_Website_Builder.cdx,CVE-2020-28463,NVD,MEDIUM,6.5,"All versions of package reportlab are vulnerable to Server-side Request Forgery (SSRF) via img tags. In order to reduce risk, use trustedSchemes & trustedHosts (see in Reportlab's documentation) Steps"
Odoo-Odoo_Website_Builder.cdx,CVE-2023-33733,NVD,HIGH,7.8,Reportlab up to v3.6.12 allows attackers to execute arbitrary code via supplying a crafted PDF file.
Odoo-Odoo_Website_Builder.cdx,CVE-2020-28463,NVD,MEDIUM,6.5,"All versions of package reportlab are vulnerable to Server-side Request Forgery (SSRF) via img tags. In order to reduce risk, use trustedSchemes & trustedHosts (see in Reportlab's documentation) Steps"
Odoo-Odoo_Website_Builder.cdx,CVE-2023-33733,NVD,HIGH,7.8,Reportlab up to v3.6.12 allows attackers to execute arbitrary code via supplying a crafted PDF file.
Odoo-Odoo_Website_Builder.cdx,CVE-2020-28463,NVD,MEDIUM,6.5,"All versions of package reportlab are vulnerable to Server-side Request Forgery (SSRF) via img tags. In order to reduce risk, use trustedSchemes & trustedHosts (see in Reportlab's documentation) Steps"
Odoo-Odoo_Website_Builder.cdx,CVE-2023-32681,NVD,MEDIUM,6.1,"Requests is a HTTP library. Since Requests 2.3.0, Requests has been leaking Proxy-Authorization headers to destination servers when redirected to an HTTPS endpoint. This is a product of how we use `re"
Odoo-Odoo_Website_Builder.cdx,CVE-2023-45803,NVD,MEDIUM,4.2,"urllib3 is a user-friendly HTTP client library for Python. urllib3 previously wouldn't remove the HTTP request body when an HTTP redirect response using status 301, 302, or 303 after the request had i"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-50181,NVD,MEDIUM,6.1,"urllib3 is a user-friendly HTTP client library for Python. Prior to 2.5.0, it is possible to disable redirects for all requests by instantiating a PoolManager and specifying retries in a way that disa"
Odoo-Odoo_Website_Builder.cdx,CVE-2024-37891,NVD,MEDIUM,6.5," urllib3 is a user-friendly HTTP client library for Python. When using urllib3's proxy support with `ProxyManager`, the `Proxy-Authorization` header is only sent to the configured proxy, as expected. "
Odoo-Odoo_Website_Builder.cdx,CVE-2025-66471,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.0 and prior to 2.6.0, the Streaming API improperly handles highly compressed data. urllib3's streaming API is designed "
Odoo-Odoo_Website_Builder.cdx,CVE-2026-21441,NVD,HIGH,7.5,"urllib3 is an HTTP client library for Python. urllib3's streaming API is designed for the efficient handling of large HTTP responses by reading the content in chunks, rather than loading the entire re"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-66418,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.24 and prior to 2.6.0, the number of links in the decompression chain was unbounded allowing a malicious server to inse"
Odoo-Odoo_Website_Builder.cdx,CVE-2023-43804,NVD,HIGH,8.1,"urllib3 is a user-friendly HTTP client library for Python. urllib3 doesn't treat the `Cookie` HTTP header special or provide any helpers for managing cookies over HTTP, that is the responsibility of t"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-50181,NVD,MEDIUM,6.1,"urllib3 is a user-friendly HTTP client library for Python. Prior to 2.5.0, it is possible to disable redirects for all requests by instantiating a PoolManager and specifying retries in a way that disa"
Odoo-Odoo_Website_Builder.cdx,CVE-2024-37891,NVD,MEDIUM,6.5," urllib3 is a user-friendly HTTP client library for Python. When using urllib3's proxy support with `ProxyManager`, the `Proxy-Authorization` header is only sent to the configured proxy, as expected. "
Odoo-Odoo_Website_Builder.cdx,CVE-2025-66471,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.0 and prior to 2.6.0, the Streaming API improperly handles highly compressed data. urllib3's streaming API is designed "
Odoo-Odoo_Website_Builder.cdx,CVE-2026-21441,NVD,HIGH,7.5,"urllib3 is an HTTP client library for Python. urllib3's streaming API is designed for the efficient handling of large HTTP responses by reading the content in chunks, rather than loading the entire re"
Odoo-Odoo_Website_Builder.cdx,CVE-2025-66418,NVD,HIGH,7.5,"urllib3 is a user-friendly HTTP client library for Python. Starting in version 1.24 and prior to 2.6.0, the number of links in the decompression chain was unbounded allowing a malicious server to inse"
OpenCart-Commerce_Software.cdx,CVE-2023-42282,NVD,CRITICAL,9.8,The ip package before 1.1.9 for Node.js might allow SSRF because some IP addresses (such as 0x7f.1) are improperly categorized as globally routable via isPublic.
OpenCart-Commerce_Software.cdx,CVE-2024-28246,NVD,MEDIUM,5.4,"KaTeX is a JavaScript library for TeX math rendering on the web. Code that uses KaTeX's `trust` option, specifically that provides a function to blacklist certain URL protocols, can be fooled by URLs "
OpenCart-Commerce_Software.cdx,CVE-2024-28245,NVD,MEDIUM,6.1,KaTeX is a JavaScript library for TeX math rendering on the web. KaTeX users who render untrusted mathematical expressions could encounter malicious input using `\includegraphics` that runs arbitrary 
OpenCart-Commerce_Software.cdx,CVE-2024-28244,NVD,MEDIUM,6.5,KaTeX is a JavaScript library for TeX math rendering on the web. KaTeX users who render untrusted mathematical expressions could encounter malicious input using `\def` or `\newcommand` that causes a n
OpenCart-Commerce_Software.cdx,CVE-2024-28243,NVD,MEDIUM,6.5,KaTeX is a JavaScript library for TeX math rendering on the web. KaTeX users who render untrusted mathematical expressions could encounter malicious input using `\edef` that causes a near-infinite loo
OpenCart-Commerce_Software.cdx,CVE-2025-23207,NVD,HIGH,7.2,"KaTeX is a fast, easy-to-use JavaScript library for TeX math rendering on the web. KaTeX users who render untrusted mathematical expressions with `renderToString` could encounter malicious input using"
OpenCart-Commerce_Software.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
OpenCart-Commerce_Software.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
OpenCart-Commerce_Software.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
OpenCart-Commerce_Software.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
OpenCart-Commerce_Software.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
OpenCart-Commerce_Software.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
OpenCart-Commerce_Software.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
OpenCart-Commerce_Software.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
OpenCart-Commerce_Software.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
OpenCart-Commerce_Software.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
OpenCart-Commerce_Software.cdx,CVE-2026-27601,NVD,HIGH,7.5,"Underscore.js is a utility-belt library for JavaScript. Prior to 1.13.8, the _.flatten and _.isEqual functions use recursion without a depth limit. Under very specific conditions, detailed below, an a"
OpenCart-Commerce_Software.cdx,CVE-2025-68157,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.0, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) enforces allowedUris only for the initial URL, but"
OpenCart-Commerce_Software.cdx,CVE-2025-68458,NVD,LOW,3.7,"Webpack is a module bundler. From version 5.49.0 to before 5.104.1, when experiments.buildHttp is enabled, webpack’s HTTP(S) resolver (HttpUriPlugin) can be bypassed to fetch resources from hosts outs"
OpenCart-Commerce_Software.cdx,CVE-2024-43788,NVD,MEDIUM,6.1,"Webpack is a module bundler. Its main purpose is to bundle JavaScript files for usage in a browser, yet it is also capable of transforming, bundling, or packaging just about any resource or asset. The"
Open_Source-Drupal.cdx,CVE-2009-3156,NVD,LOW,,"Cross-site scripting (XSS) vulnerability in the Date Tools sub-module in the Date module 6.x before 6.x-2.3 for Drupal allows remote authenticated users, with ""use date tools"" or ""administer content t"
Open_Source-Drupal.cdx,CVE-2020-13672,NVD,MEDIUM,6.1,Cross-site Scripting (XSS) vulnerability in Drupal core's sanitization API fails to properly filter cross-site scripting under certain circumstances. This issue affects: Drupal Core 9.1.x versions pri
Open_Source-Drupal.cdx,CVE-2009-3479,NVD,MEDIUM,,"Cross-site scripting (XSS) vulnerability in Bibliography (Biblio) 5.x before 5.x-1.17 and 6.x before 6.x-1.6, a module for Drupal, allows remote attackers, with ""create content displayed by the Biblio"
Open_Source-Drupal.cdx,CVE-2008-0462,NVD,MEDIUM,,Cross-site scripting (XSS) vulnerability in the Archive 5.x before 5.x-1.8 module for Drupal allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.
Open_Source-Drupal.cdx,CVE-2012-2339,NVD,MEDIUM,,"Cross-site scripting (XSS) vulnerability in the Glossary module 6.x-1.x before 6.x-1.8 for Drupal allows remote attackers to inject arbitrary web script or HTML via unspecified vectors related to ""tax"
Open_Source-Drupal.cdx,CVE-2009-1047,NVD,MEDIUM,,"Cross-site scripting (XSS) vulnerability in the Send by e-mail module in the ""Printer, e-mail and PDF versions"" module 5.x before 5.x-4.4 and 6.x before 6.x-1.4, a module for Drupal, allows remote att"
Open_Source-Drupal.cdx,CVE-2012-2922,NVD,MEDIUM,,"The request_path function in includes/bootstrap.inc in Drupal 7.14 and earlier allows remote attackers to obtain sensitive information via the q[] parameter to index.php, which reveals the installatio"
Open_Source-Drupal.cdx,CVE-2006-4120,NVD,MEDIUM,,Cross-site scripting (XSS) vulnerability in the Recipe module (recipe.module) before 1.54 for Drupal 4.6 and earlier allows remote attackers to inject arbitrary web script or HTML via unspecified vect
Open_Source-Drupal.cdx,CVE-2008-4790,NVD,MEDIUM,,"The core upload module in Drupal 5.x before 5.11 allows remote authenticated users to bypass intended access restrictions and read ""files attached to content"" via unknown vectors."
Open_Source-Drupal.cdx,CVE-2008-4789,NVD,MEDIUM,,"The validation functionality in the core upload module in Drupal 6.x before 6.5 allows remote authenticated users to bypass intended access restrictions and ""attach files to content,"" related to a ""lo"
Open_Source-Drupal.cdx,CVE-2007-5416,NVD,MEDIUM,,"Drupal 5.2 and earlier does not properly unset variables when the input data includes a numeric parameter with a value matching an alphanumeric parameter's hash value, which allows remote attackers to"
Open_Source-Drupal.cdx,CVE-2007-6752,NVD,MEDIUM,,Cross-site request forgery (CSRF) vulnerability in Drupal 7.12 and earlier allows remote attackers to hijack the authentication of arbitrary users for requests that end a session via the user/logout U
Open_Source-Drupal.cdx,CVE-2009-4066,NVD,MEDIUM,,"Multiple cross-site request forgery (CSRF) vulnerabilities in the ""My Account"" feature in PHPList Integration module 5 before 5.x-1.2 and 6 before 6.x-1.1 for Drupal allow remote attackers to hijack t"
Open_Source-Drupal.cdx,CVE-2018-7600,NVD,CRITICAL,9.8,"Drupal before 7.58, 8.x before 8.3.9, 8.4.x before 8.4.6, and 8.5.x before 8.5.1 allows remote attackers to execute arbitrary code because of an issue affecting multiple subsystems with default or com"
Open_Source-Drupal.cdx,CVE-2008-4793,NVD,HIGH,,The node module API in Drupal 5.x before 5.11 allows remote attackers to bypass node validation and have unspecified other impact via unknown vectors related to contributed modules.
Open_Source-Drupal.cdx,CVE-2005-1921,NVD,HIGH,,"Eval injection vulnerability in PEAR XML_RPC 1.3.0 and earlier (aka XML-RPC or xmlrpc) and PHPXMLRPC (aka XML-RPC For PHP or php-xmlrpc) 1.1 and earlier, as used in products such as (1) WordPress, (2)"
Open_Source-Drupal.cdx,CVE-2023-29827,NVD,CRITICAL,9.8,"ejs v3.1.9 is vulnerable to server-side template injection. If the ejs file is controllable, template injection can be implemented through the configuration settings of the closeDelimiter parameter. N"
Open_Source-Drupal.cdx,CVE-2025-13465,NVD,MEDIUM,5.3,Lodash versions 4.0.0 through 4.17.22 are vulnerable to prototype pollution in the _.unset and _.omit functions. An attacker can pass crafted paths which cause Lodash to delete methods from global pro
Open_Source-Drupal.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Open_Source-Drupal.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Source-Drupal.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Source-Drupal.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Open_Source-Drupal.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Source-Drupal.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Source-Drupal.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Open_Source-Drupal.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Source-Drupal.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Source-Drupal.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Open_Source-Drupal.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Source-Drupal.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Source-Drupal.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
Open_Source-Drupal.cdx,CVE-2026-27904,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.4, nested `*()` extgl"
Open_Source-Drupal.cdx,CVE-2026-27903,NVD,HIGH,7.5,"minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Prior to version 10.2.3, 9.0.7, 8.0.6, 7.4.8, 6.2.2, 5.1.8, 4.2.5, and 3.1.3, `matchOne()` perfo"
Open_Source-Drupal.cdx,CVE-2026-26996,NVD,HIGH,7.5,minimatch is a minimal matching utility for converting glob expressions into JavaScript RegExp objects. Versions 10.2.0 and below are vulnerable to Regular Expression Denial of Service (ReDoS) when a 
